file_name,emotion,intensity,gender,statement,duration,augmentation
03-01-04-02-01-01-14__indoor.wav,sad,strong,female,Kids are talking by the door,3.8705208333333334,indoor
03-01-04-02-01-01-14__wind.wav,sad,strong,female,Kids are talking by the door,3.8705208333333334,wind
03-01-04-01-02-01-14__traffic.wav,sad,normal,female,Dogs are sitting by the door,3.6036041666666665,traffic
03-01-04-01-02-01-14__wind.wav,sad,normal,female,Dogs are sitting by the door,3.6036041666666665,wind
03-01-04-01-02-01-14__indoor.wav,sad,normal,female,Dogs are sitting by the door,3.6036041666666665,indoor
03-01-04-01-02-01-14__keyboard.wav,sad,normal,female,Dogs are sitting by the door,3.6036041666666665,keyboard
03-01-03-01-02-01-10__indoor.wav,happy,normal,female,Dogs are sitting by the door,3.3032916666666665,indoor
03-01-03-01-02-01-10__keyboard.wav,happy,normal,female,Dogs are sitting by the door,3.3032916666666665,keyboard
03-01-03-01-02-01-10__rain.wav,happy,normal,female,Dogs are sitting by the door,3.3032916666666665,rain
03-01-03-01-02-01-10__wind.wav,happy,normal,female,Dogs are sitting by the door,3.3032916666666665,wind
03-01-03-01-02-01-04__indoor.wav,happy,normal,female,Dogs are sitting by the door,3.5035,indoor
03-01-03-01-02-01-04__traffic.wav,happy,normal,female,Dogs are sitting by the door,3.5035,traffic
03-01-03-01-02-01-04__rain.wav,happy,normal,female,Dogs are sitting by the door,3.5035,rain
03-01-03-01-02-01-04__wind.wav,happy,normal,female,Dogs are sitting by the door,3.5035,wind
03-01-06-02-01-01-20__indoor.wav,fearful,strong,female,Kids are talking by the door,4.2375625,indoor
03-01-06-02-01-01-20__keyboard.wav,fearful,strong,female,Kids are talking by the door,4.2375625,keyboard
03-01-06-02-01-01-20__crowd.wav,fearful,strong,female,Kids are talking by the door,4.2375625,crowd
03-01-06-02-01-01-20__wind.wav,fearful,strong,female,Kids are talking by the door,4.2375625,wind
03-01-06-02-01-01-08__wind.wav,fearful,strong,female,Kids are talking by the door,3.970625,wind
03-01-06-02-01-01-08__crowd.wav,fearful,strong,female,Kids are talking by the door,3.970625,crowd
03-01-06-02-01-01-08__traffic.wav,fearful,strong,female,Kids are talking by the door,3.970625,traffic
03-01-06-02-01-01-08__indoor.wav,fearful,strong,female,Kids are talking by the door,3.970625,indoor
03-01-06-01-02-01-08__crowd.wav,fearful,normal,female,Dogs are sitting by the door,3.7704375,crowd
03-01-06-01-02-01-08__wind.wav,fearful,normal,female,Dogs are sitting by the door,3.7704375,wind
03-01-06-01-02-01-08__indoor.wav,fearful,normal,female,Dogs are sitting by the door,3.7704375,indoor
03-01-06-01-02-01-08__rain.wav,fearful,normal,female,Dogs are sitting by the door,3.7704375,rain
03-01-06-01-02-01-20__indoor.wav,fearful,normal,female,Dogs are sitting by the door,3.9372708333333337,indoor
03-01-06-01-02-01-20__keyboard.wav,fearful,normal,female,Dogs are sitting by the door,3.9372708333333337,keyboard
03-01-06-01-02-01-20__crowd.wav,fearful,normal,female,Dogs are sitting by the door,3.9372708333333337,crowd
03-01-06-01-02-01-20__rain.wav,fearful,normal,female,Dogs are sitting by the door,3.9372708333333337,rain
03-01-06-02-02-01-14__crowd.wav,fearful,strong,female,Dogs are sitting by the door,3.5035,crowd
03-01-06-02-02-01-14__rain.wav,fearful,strong,female,Dogs are sitting by the door,3.5035,rain
03-01-06-02-02-01-14__indoor.wav,fearful,strong,female,Dogs are sitting by the door,3.5035,indoor
03-01-06-02-02-01-14__keyboard.wav,fearful,strong,female,Dogs are sitting by the door,3.5035,keyboard
03-01-06-01-01-01-14__keyboard.wav,fearful,normal,female,Kids are talking by the door,3.3700208333333332,keyboard
03-01-06-01-01-01-14__traffic.wav,fearful,normal,female,Kids are talking by the door,3.3700208333333332,traffic
03-01-06-01-01-01-14__indoor.wav,fearful,normal,female,Kids are talking by the door,3.3700208333333332,indoor
03-01-06-01-01-01-14__crowd.wav,fearful,normal,female,Kids are talking by the door,3.3700208333333332,crowd
03-01-06-01-01-01-19__traffic.wav,fearful,normal,male,Kids are talking by the door,3.7036875,traffic
03-01-06-01-01-01-19__keyboard.wav,fearful,normal,male,Kids are talking by the door,3.7036875,keyboard
03-01-06-01-01-01-19__crowd.wav,fearful,normal,male,Kids are talking by the door,3.7036875,crowd
03-01-06-01-01-01-19__wind.wav,fearful,normal,male,Kids are talking by the door,3.7036875,wind
03-01-06-02-02-01-19__rain.wav,fearful,strong,male,Dogs are sitting by the door,3.5702291666666666,rain
03-01-06-02-02-01-19__traffic.wav,fearful,strong,male,Dogs are sitting by the door,3.5702291666666666,traffic
03-01-06-02-02-01-19__wind.wav,fearful,strong,male,Dogs are sitting by the door,3.5702291666666666,wind
03-01-06-02-02-01-19__keyboard.wav,fearful,strong,male,Dogs are sitting by the door,3.5702291666666666,keyboard
03-01-06-01-02-01-11__crowd.wav,fearful,normal,male,Dogs are sitting by the door,3.1698333333333335,crowd
03-01-06-01-02-01-11__keyboard.wav,fearful,normal,male,Dogs are sitting by the door,3.1698333333333335,keyboard
03-01-06-01-02-01-11__wind.wav,fearful,normal,male,Dogs are sitting by the door,3.1698333333333335,wind
03-01-06-01-02-01-11__rain.wav,fearful,normal,male,Dogs are sitting by the door,3.1698333333333335,rain
03-01-06-01-02-01-05__wind.wav,fearful,normal,male,Dogs are sitting by the door,3.136458333333333,wind
03-01-06-01-02-01-05__traffic.wav,fearful,normal,male,Dogs are sitting by the door,3.136458333333333,traffic
03-01-06-01-02-01-05__crowd.wav,fearful,normal,male,Dogs are sitting by the door,3.136458333333333,crowd
03-01-06-01-02-01-05__keyboard.wav,fearful,normal,male,Dogs are sitting by the door,3.136458333333333,keyboard
03-01-06-02-01-01-05__indoor.wav,fearful,strong,male,Kids are talking by the door,3.2365625,indoor
03-01-06-02-01-01-05__keyboard.wav,fearful,strong,male,Kids are talking by the door,3.2365625,keyboard
03-01-06-02-01-01-05__rain.wav,fearful,strong,male,Kids are talking by the door,3.2365625,rain
03-01-06-02-01-01-05__traffic.wav,fearful,strong,male,Kids are talking by the door,3.2365625,traffic
03-01-06-02-01-01-11__indoor.wav,fearful,strong,male,Kids are talking by the door,3.2032083333333334,indoor
03-01-06-02-01-01-11__traffic.wav,fearful,strong,male,Kids are talking by the door,3.2032083333333334,traffic
03-01-06-02-01-01-11__rain.wav,fearful,strong,male,Kids are talking by the door,3.2032083333333334,rain
03-01-06-02-01-01-11__crowd.wav,fearful,strong,male,Kids are talking by the door,3.2032083333333334,crowd
03-01-03-01-02-01-09__traffic.wav,happy,normal,male,Dogs are sitting by the door,3.3032916666666665,traffic
03-01-03-01-02-01-09__indoor.wav,happy,normal,male,Dogs are sitting by the door,3.3032916666666665,indoor
03-01-03-01-02-01-09__crowd.wav,happy,normal,male,Dogs are sitting by the door,3.3032916666666665,crowd
03-01-03-01-02-01-09__rain.wav,happy,normal,male,Dogs are sitting by the door,3.3032916666666665,rain
03-01-04-01-02-01-19__indoor.wav,sad,normal,male,Dogs are sitting by the door,3.1698333333333335,indoor
03-01-04-01-02-01-19__traffic.wav,sad,normal,male,Dogs are sitting by the door,3.1698333333333335,traffic
03-01-04-01-02-01-19__rain.wav,sad,normal,male,Dogs are sitting by the door,3.1698333333333335,rain
03-01-04-01-02-01-19__keyboard.wav,sad,normal,male,Dogs are sitting by the door,3.1698333333333335,keyboard
03-01-03-01-02-01-21__keyboard.wav,happy,normal,male,Dogs are sitting by the door,3.703708333333333,keyboard
03-01-03-01-02-01-21__indoor.wav,happy,normal,male,Dogs are sitting by the door,3.703708333333333,indoor
03-01-03-01-02-01-21__traffic.wav,happy,normal,male,Dogs are sitting by the door,3.703708333333333,traffic
03-01-03-01-02-01-21__crowd.wav,happy,normal,male,Dogs are sitting by the door,3.703708333333333,crowd
03-01-03-02-01-01-21__crowd.wav,happy,strong,male,Kids are talking by the door,3.8037916666666662,crowd
03-01-03-02-01-01-21__indoor.wav,happy,strong,male,Kids are talking by the door,3.8037916666666662,indoor
03-01-03-02-01-01-21__rain.wav,happy,strong,male,Kids are talking by the door,3.8037916666666662,rain
03-01-03-02-01-01-21__wind.wav,happy,strong,male,Kids are talking by the door,3.8037916666666662,wind
03-01-04-02-01-01-19__rain.wav,sad,strong,male,Kids are talking by the door,4.004,rain
03-01-04-02-01-01-19__keyboard.wav,sad,strong,male,Kids are talking by the door,4.004,keyboard
03-01-04-02-01-01-19__crowd.wav,sad,strong,male,Kids are talking by the door,4.004,crowd
03-01-04-02-01-01-19__wind.wav,sad,strong,male,Kids are talking by the door,4.004,wind
03-01-03-02-01-01-09__rain.wav,happy,strong,male,Kids are talking by the door,3.7704375,rain
03-01-03-02-01-01-09__wind.wav,happy,strong,male,Kids are talking by the door,3.7704375,wind
03-01-03-02-01-01-09__indoor.wav,happy,strong,male,Kids are talking by the door,3.7704375,indoor
03-01-03-02-01-01-09__traffic.wav,happy,strong,male,Kids are talking by the door,3.7704375,traffic
03-01-04-01-01-01-11__indoor.wav,sad,normal,male,Kids are talking by the door,3.3366666666666664,indoor
03-01-04-01-01-01-11__crowd.wav,sad,normal,male,Kids are talking by the door,3.3366666666666664,crowd
03-01-04-01-01-01-11__wind.wav,sad,normal,male,Kids are talking by the door,3.3366666666666664,wind
03-01-04-01-01-01-11__keyboard.wav,sad,normal,male,Kids are talking by the door,3.3366666666666664,keyboard
03-01-04-01-01-01-05__rain.wav,sad,normal,male,Kids are talking by the door,3.2699375,rain
03-01-04-01-01-01-05__keyboard.wav,sad,normal,male,Kids are talking by the door,3.2699375,keyboard
03-01-04-01-01-01-05__wind.wav,sad,normal,male,Kids are talking by the door,3.2699375,wind
03-01-04-01-01-01-05__indoor.wav,sad,normal,male,Kids are talking by the door,3.2699375,indoor
03-01-03-01-01-01-15__wind.wav,happy,normal,male,Kids are talking by the door,3.403395833333333,wind
03-01-03-01-01-01-15__crowd.wav,happy,normal,male,Kids are talking by the door,3.403395833333333,crowd
03-01-03-01-01-01-15__indoor.wav,happy,normal,male,Kids are talking by the door,3.403395833333333,indoor
03-01-03-01-01-01-15__traffic.wav,happy,normal,male,Kids are talking by the door,3.403395833333333,traffic
03-01-03-01-01-01-01__wind.wav,happy,normal,male,Kids are talking by the door,3.4701458333333335,wind
03-01-03-01-01-01-01__indoor.wav,happy,normal,male,Kids are talking by the door,3.4701458333333335,indoor
03-01-03-01-01-01-01__rain.wav,happy,normal,male,Kids are talking by the door,3.4701458333333335,rain
03-01-03-01-01-01-01__keyboard.wav,happy,normal,male,Kids are talking by the door,3.4701458333333335,keyboard
03-01-03-02-02-01-01__keyboard.wav,happy,strong,male,Dogs are sitting by the door,3.93725,keyboard
03-01-03-02-02-01-01__rain.wav,happy,strong,male,Dogs are sitting by the door,3.93725,rain
03-01-03-02-02-01-01__wind.wav,happy,strong,male,Dogs are sitting by the door,3.93725,wind
03-01-03-02-02-01-01__indoor.wav,happy,strong,male,Dogs are sitting by the door,3.93725,indoor
03-01-03-02-02-01-15__wind.wav,happy,strong,male,Dogs are sitting by the door,3.8037916666666662,wind
03-01-03-02-02-01-15__crowd.wav,happy,strong,male,Dogs are sitting by the door,3.8037916666666662,crowd
03-01-03-02-02-01-15__rain.wav,happy,strong,male,Dogs are sitting by the door,3.8037916666666662,rain
03-01-03-02-02-01-15__traffic.wav,happy,strong,male,Dogs are sitting by the door,3.8037916666666662,traffic
03-01-04-02-02-01-05__rain.wav,sad,strong,male,Dogs are sitting by the door,3.2699166666666666,rain
03-01-04-02-02-01-05__traffic.wav,sad,strong,male,Dogs are sitting by the door,3.2699166666666666,traffic
03-01-04-02-02-01-05__indoor.wav,sad,strong,male,Dogs are sitting by the door,3.2699166666666666,indoor
03-01-04-02-02-01-05__wind.wav,sad,strong,male,Dogs are sitting by the door,3.2699166666666666,wind
03-01-04-02-02-01-11__traffic.wav,sad,strong,male,Dogs are sitting by the door,3.370041666666667,traffic
03-01-04-02-02-01-11__keyboard.wav,sad,strong,male,Dogs are sitting by the door,3.370041666666667,keyboard
03-01-04-02-02-01-11__indoor.wav,sad,strong,male,Dogs are sitting by the door,3.370041666666667,indoor
03-01-04-02-02-01-11__rain.wav,sad,strong,male,Dogs are sitting by the door,3.370041666666667,rain
03-01-04-02-02-01-10__keyboard.wav,sad,strong,female,Dogs are sitting by the door,3.670333333333333,keyboard
03-01-04-02-02-01-10__crowd.wav,sad,strong,female,Dogs are sitting by the door,3.670333333333333,crowd
03-01-04-02-02-01-10__indoor.wav,sad,strong,female,Dogs are sitting by the door,3.670333333333333,indoor
03-01-04-02-02-01-10__rain.wav,sad,strong,female,Dogs are sitting by the door,3.670333333333333,rain
03-01-04-02-02-01-04__rain.wav,sad,strong,female,Dogs are sitting by the door,3.7704375,rain
03-01-04-02-02-01-04__keyboard.wav,sad,strong,female,Dogs are sitting by the door,3.7704375,keyboard
03-01-04-02-02-01-04__crowd.wav,sad,strong,female,Dogs are sitting by the door,3.7704375,crowd
03-01-04-02-02-01-04__wind.wav,sad,strong,female,Dogs are sitting by the door,3.7704375,wind
03-01-03-02-02-01-14__wind.wav,happy,strong,female,Dogs are sitting by the door,3.8371666666666666,wind
03-01-03-02-02-01-14__rain.wav,happy,strong,female,Dogs are sitting by the door,3.8371666666666666,rain
03-01-03-02-02-01-14__indoor.wav,happy,strong,female,Dogs are sitting by the door,3.8371666666666666,indoor
03-01-03-02-02-01-14__traffic.wav,happy,strong,female,Dogs are sitting by the door,3.8371666666666666,traffic
03-01-03-01-01-01-14__crowd.wav,happy,normal,female,Kids are talking by the door,3.703708333333333,crowd
03-01-03-01-01-01-14__keyboard.wav,happy,normal,female,Kids are talking by the door,3.703708333333333,keyboard
03-01-03-01-01-01-14__rain.wav,happy,normal,female,Kids are talking by the door,3.703708333333333,rain
03-01-03-01-01-01-14__indoor.wav,happy,normal,female,Kids are talking by the door,3.703708333333333,indoor
03-01-04-01-01-01-04__indoor.wav,sad,normal,female,Kids are talking by the door,3.370041666666667,indoor
03-01-04-01-01-01-04__keyboard.wav,sad,normal,female,Kids are talking by the door,3.370041666666667,keyboard
03-01-04-01-01-01-04__wind.wav,sad,normal,female,Kids are talking by the door,3.370041666666667,wind
03-01-04-01-01-01-04__rain.wav,sad,normal,female,Kids are talking by the door,3.370041666666667,rain
03-01-04-01-01-01-10__crowd.wav,sad,normal,female,Kids are talking by the door,3.3032916666666665,crowd
03-01-04-01-01-01-10__traffic.wav,sad,normal,female,Kids are talking by the door,3.3032916666666665,traffic
03-01-04-01-01-01-10__wind.wav,sad,normal,female,Kids are talking by the door,3.3032916666666665,wind
03-01-04-01-01-01-10__keyboard.wav,sad,normal,female,Kids are talking by the door,3.3032916666666665,keyboard
03-01-04-02-01-01-24__crowd.wav,sad,strong,female,Kids are talking by the door,4.404395833333333,crowd
03-01-04-02-01-01-24__rain.wav,sad,strong,female,Kids are talking by the door,4.404395833333333,rain
03-01-04-02-01-01-24__wind.wav,sad,strong,female,Kids are talking by the door,4.404395833333333,wind
03-01-04-02-01-01-24__traffic.wav,sad,strong,female,Kids are talking by the door,4.404395833333333,traffic
03-01-03-02-01-01-08__keyboard.wav,happy,strong,female,Kids are talking by the door,3.7704166666666663,keyboard
03-01-03-02-01-01-08__rain.wav,happy,strong,female,Kids are talking by the door,3.7704166666666663,rain
03-01-03-02-01-01-08__indoor.wav,happy,strong,female,Kids are talking by the door,3.7704166666666663,indoor
03-01-03-02-01-01-08__traffic.wav,happy,strong,female,Kids are talking by the door,3.7704166666666663,traffic
03-01-04-02-01-01-18__wind.wav,sad,strong,female,Kids are talking by the door,3.8037916666666662,wind
03-01-04-02-01-01-18__traffic.wav,sad,strong,female,Kids are talking by the door,3.8037916666666662,traffic
03-01-04-02-01-01-18__crowd.wav,sad,strong,female,Kids are talking by the door,3.8037916666666662,crowd
03-01-04-02-01-01-18__rain.wav,sad,strong,female,Kids are talking by the door,3.8037916666666662,rain
03-01-03-02-01-01-20__wind.wav,happy,strong,female,Kids are talking by the door,3.670333333333333,wind
03-01-03-02-01-01-20__traffic.wav,happy,strong,female,Kids are talking by the door,3.670333333333333,traffic
03-01-03-02-01-01-20__crowd.wav,happy,strong,female,Kids are talking by the door,3.670333333333333,crowd
03-01-03-02-01-01-20__keyboard.wav,happy,strong,female,Kids are talking by the door,3.670333333333333,keyboard
03-01-03-01-02-01-20__crowd.wav,happy,normal,female,Dogs are sitting by the door,3.470125,crowd
03-01-03-01-02-01-20__wind.wav,happy,normal,female,Dogs are sitting by the door,3.470125,wind
03-01-03-01-02-01-20__traffic.wav,happy,normal,female,Dogs are sitting by the door,3.470125,traffic
03-01-03-01-02-01-20__indoor.wav,happy,normal,female,Dogs are sitting by the door,3.470125,indoor
03-01-04-01-02-01-18__rain.wav,sad,normal,female,Dogs are sitting by the door,3.536875,rain
03-01-04-01-02-01-18__keyboard.wav,sad,normal,female,Dogs are sitting by the door,3.536875,keyboard
03-01-04-01-02-01-18__crowd.wav,sad,normal,female,Dogs are sitting by the door,3.536875,crowd
03-01-04-01-02-01-18__wind.wav,sad,normal,female,Dogs are sitting by the door,3.536875,wind
03-01-03-01-02-01-08__indoor.wav,happy,normal,female,Dogs are sitting by the door,3.470125,indoor
03-01-03-01-02-01-08__rain.wav,happy,normal,female,Dogs are sitting by the door,3.470125,rain
03-01-03-01-02-01-08__traffic.wav,happy,normal,female,Dogs are sitting by the door,3.470125,traffic
